Transaction_Date,Transaction_Year,Transaction_Month,Brand,Model,Manufacture_Year,Car_Age_At_Sale,Mileage_km,Displacement_cc,Horsepower_PS,Seats,Color,Dealer,Price_HKD
2026/02,2026,2,LAND ROVER,Rangerover Sport Autobiography,2019,7,25000.0,3000.0,400,5,Black,Deluxe ( China ) Motors Company Limited,598000.0
2026/02,2026,2,MCLAREN,720 Performance,2019,7,3500.0,3994.0,720,2,Grey,Zhong Hwa Motors Co. Ltd,2480000.0
2026/02,2026,2,FERRARI,FF,2012,14,25000.0,6262.0,651,4,Black,Zhong Hwa Motors Co. Ltd,980000.0
2026/02,2026,2,MERCEDES-BENZ,Maybach S650 V12,2018,8,32000.0,5980.0,630,2,Black,Zhong Hwa Motors Co. Ltd,1380000.0
2026/02,2026,2,MAXUS,Mifa 7 Elite,2025,1,70.0,90.0,244,7,Black,"New Method Motors Co., Ltd.",338000.0
2026/02,2026,2,MERCEDES-BENZ,A250 Sport,2013,13,130000.0,1991.0,211,5,Black,Hung Wai Motor Trend Limited,48000.0
2026/02,2026,2,MERCEDES-BENZ,B220,2020,6,86000.0,1991.0,190,5,Grey,Hung Wai Motor Trend Limited,108000.0
2026/02,2026,2,BENTLEY,Bentagya V8 Black,2021,5,21000.0,3996.0,550,2,Black,Zhong Hwa Motors Co. Ltd,2480000.0
2026/02,2026,2,HONDA,Freed GB5,2018,8,55000.0,1496.0,131,7,Yellow,Hung Wai Motor Trend Limited,89800.0
2026/02,2026,2,TOYOTA,Corolla Cross Hybrid,2025,1,2300.0,1987.0,198,5,Silver,Hung Wai Motor Trend Limited,188000.0
2026/02,2026,2,LOTUS,Evora S,2011,15,21000.0,3456.0,350,4,White,Hung Wai Motor Trend Limited,378000.0
2026/02,2026,2,MERCEDES-BENZ,GLA200 FACELIFT (X156),2019,7,12000.0,1595.0,170,4,Grey,Yat Chung Car Company,128000.0
2026/02,2026,2,BMW,M2 COUPE (F87),2017,9,36000.0,2979.0,370,4,White,A AND S AUTOMOBILE CO. LTD,258000.0
2026/02,2026,2,MINI,Mini cooper CLUBMAN 1.5 F54,2021,5,61000.0,1500.0,140,5,Others,A AND S AUTOMOBILE CO. LTD,158000.0
2026/02,2026,2,BMW,730LD,2015,11,98000.0,2993.0,258,5,Grey,HANSEN MOTORS COMPANY LTD,138000.0
2026/02,2026,2,VOLVO,行貨 XC90 2.0T6 RDESIGN 7座,2018,8,106000.0,1969.0,316,7,White,Win Fair Motors Limited,168000.0
2026/02,2026,2,MERCEDES-BENZ,AMG GTS,2015,11,34000.0,3982.0,510,2,Red,Wai To Motors Ltd.,598000.0
2026/02,2026,2,MAXUS,MIFA 9 LUXURY,2024,2,28000.0,,252,7,Grey,Wai To Motors Ltd.,378000.0
2026/02,2026,2,TESLA,MODEL Y RWD,2023,3,40000.0,,320,5,White,Great Motors Limited,238000.0
2026/02,2026,2,MERCEDES-BENZ,EQA250 AMG,2022,4,35000.0,,190,5,White,Great Motors Limited,238000.0
2026/02,2026,2,PORSCHE,718 Cayman,2018,8,41000.0,1988.0,300,2,Silver,Wai To Motors Ltd.,468000.0
2026/02,2026,2,HONDA,行貨 FREED 7座 豪華版,2018,8,54000.0,1496.0,131,7,Yellow,Win Fair Motors Limited,88000.0
2026/02,2026,2,VOLVO,XC 40 B4,2021,5,30000.0,1969.0,197,5,Blue,Vision Motors (HK) Limited,208000.0
2026/02,2026,2,TOYOTA,COROLLA TOURING HYBRID WXB,2020,6,35008.0,1797.0,170,5,Purple,"Ritz Automobile Co., Limited",158000.0
2026/02,2026,2,PORSCHE,Panamera 4S,2017,9,41000.0,2894.0,440,4,Brown,Wai To Motors Ltd.,568000.0
2026/02,2026,2,BMW,X1 SDRIVE18D,2017,9,84575.0,1995.0,150,5,White,Win Point Motors Limited,118000.0
2026/02,2026,2,MERCEDES-BENZ,GLC250 4Matic AMG,2016,10,58000.0,1991.0,211,5,Grey,Hung Wai Motor Trend Limited,118000.0
2026/02,2026,2,BMW,iX3 M Sport Edition,2022,4,67000.0,,286,5,Blue,Hung Wai Motor Trend Limited,268000.0
2026/02,2026,2,TESLA,Model Y SR,2023,3,70000.0,,299,2,Grey,Wai To Motors Ltd.,228000.0
2026/02,2026,2,TOYOTA,C-HR Hybrid,2021,5,74798.0,1798.0,122,5,White,Win Point Motors Limited,148000.0
2026/02,2026,2,AUDI,A3 35 TFSI S Line,2021,5,21000.0,1500.0,170,5,Black,A AND S AUTOMOBILE CO. LTD,178000.0
2026/02,2026,2,TOYOTA,ALPHARD 250 Z,2025,1,58.0,2493.0,182,7,Black,"Ritz Automobile Co., Limited",658000.0
2026/02,2026,2,MINI,COUNTRYMAN S,2021,5,38964.0,1998.0,178,5,Grey,Tak Lee Motors (HK) Limited,188000.0
2026/02,2026,2,TESLA,Model 3 Long Range 四驅,2021,5,55000.0,153.0,153,5,Black,Vision Motors (HK) Limited,178000.0
2026/02,2026,2,NISSAN,Serena Highway Stay VIP S-Hybrid,2019,7,43000.0,1997.0,150,8,Red,Hung Wai Motor Trend Limited,128000.0
2026/02,2026,2,MERCEDES-BENZ,EQA 250 AMG (H243),2022,4,32000.0,80.0,190,5,White,Vision Motors (HK) Limited,208000.0
2026/02,2026,2,HONDA,Freed GB5,2017,9,76000.0,1496.0,131,7,Yellow,Hung Wai Motor Trend Limited,73800.0
2026/02,2026,2,MERCEDES-BENZ,MAYBACH S500,2016,10,83317.0,4663.0,455,5,Grey,Tak Lee Motors (HK) Limited,468000.0
2026/02,2026,2,AION,HYPTBC HT ELITE,2025,1,17000.0,,245,5,Blue,Celebrity Motors Limited,188000.0
2026/02,2026,2,BMW,218IA ACTIVE TOURER,2019,7,43000.0,1499.0,140,5,Black,Yat Chung Car Company,128000.0
2026/02,2026,2,MERCEDES-BENZ,E200 COUPE AMG,2019,7,50000.0,1991.0,184,4,White,PRO-DRIVER,258000.0
2026/02,2026,2,TOYOTA,RAV 4 (Deluxe),2021,5,50000.0,1987.0,173,5,White,Pak Yu Motors,168000.0
2026/02,2026,2,SUZUKI,JIMNY 1.5 4WD 5MT,2021,5,30000.0,1462.0,103,4,Black,A AND S AUTOMOBILE CO. LTD,238000.0
2026/02,2026,2,TOYOTA,ALPHARD 3.5,2020,6,49000.0,3500.0,300,7,Black,A AND S AUTOMOBILE CO. LTD,418000.0
2026/02,2026,2,TOYOTA,VELLFIRE,2018,8,38000.0,3500.0,310,7,Black,A AND S AUTOMOBILE CO. LTD,328000.0
2026/02,2026,2,MAZDA,MAZDA 6 2.0,2022,4,5300.0,2000.0,180,5,Grey,A AND S AUTOMOBILE CO. LTD,158000.0
2026/02,2026,2,BMW,I4 E40 M Sport,2023,3,13000.0,,340,5,Others,A AND S AUTOMOBILE CO. LTD,448000.0
2026/02,2026,2,MAXUS,Mifa7 Premium,2024,2,10.0,,0,2,Black,A AND S AUTOMOBILE CO. LTD,399000.0
2026/02,2026,2,MAXUS,Mifa7 Premium,2024,2,10.0,,245,7,White,A AND S AUTOMOBILE CO. LTD,399000.0
2026/02,2026,2,MAXUS,Mifa9 Premium,2024,2,10.0,,252,7,White,A AND S AUTOMOBILE CO. LTD,558000.0
2026/02,2026,2,MINI,Mini Cooper S R56,2013,13,47000.0,1600.0,250,4,Black,A AND S AUTOMOBILE CO. LTD,88000.0
2026/02,2026,2,MASERATI,LEVANTE DIESEL,2017,9,60000.0,3000.0,323,5,Black,A AND S AUTOMOBILE CO. LTD,398000.0
2026/02,2026,2,LEXUS,LM 350,2022,4,5000.0,3500.0,300,4,Black,A AND S AUTOMOBILE CO. LTD,1388000.0
2026/02,2026,2,TOYOTA,VELLFIRE 3.5ZG,2017,9,67000.0,3500.0,290,7,Black,Yat Chung Car Company,248000.0
2026/02,2026,2,LEXUS,NX200T,2017,9,40000.0,2000.0,235,5,Black,Yat Chung Car Company,138000.0
2026/02,2026,2,BMW,328iA Sport,2012,14,130000.0,1997.0,245,5,White,Hung Wai Motor Trend Limited,48000.0
2026/02,2026,2,NISSAN,SERENA E POWER,2021,5,36000.0,1200.0,136,7,Blue,Race Art Motors Limited,178000.0
2026/02,2026,2,LEXUS,RZ450E,2023,3,44000.0,,313,5,Grey,Wai To Motors Ltd.,368000.0
2026/02,2026,2,MERCEDES-BENZ,EQE350+ AMG,2022,4,38000.0,,292,5,Grey,Wai To Motors Ltd.,388000.0
2026/02,2026,2,PORSCHE,CAYENNE,2019,7,35000.0,2995.0,340,5,Blue,A AND S AUTOMOBILE CO. LTD,568000.0
2026/02,2026,2,HONDA,Civic Type R FK2,2016,10,48000.0,1995.0,310,4,White,Wai To Motors Ltd.,268000.0
2026/02,2026,2,BMW,520iA M sport Edition,2019,7,50000.0,1998.0,184,5,Grey,A AND S AUTOMOBILE CO. LTD,148000.0
2026/02,2026,2,MERCEDES-BENZ,C250 Coupe AMG,2018,8,48450.0,1991.0,211,4,Blue,"New Method Motors Co., Ltd.",168000.0
2026/02,2026,2,MERCEDES-BENZ,CLA200 AMG,2015,11,69000.0,1595.0,156,5,Black,"New Method Motors Co., Ltd.",78000.0
2026/02,2026,2,PORSCHE,TAYCAN,2022,4,35000.0,,408,5,Others,A AND S AUTOMOBILE CO. LTD,798000.0
2026/02,2026,2,TESLA,MODEL X 60D,2017,9,144000.0,,330,7,Black,HANSEN MOTORS COMPANY LTD,178000.0
2026/02,2026,2,PORSCHE,Boxster,2008,18,91997.0,2687.0,245,2,Silver,Win Point Motors Limited,58000.0
2026/02,2026,2,MAXUS,Mifa 7 Elite,2025,1,70.0,90.0,244,7,White,"New Method Motors Co., Ltd.",338000.0
2026/02,2026,2,TOYOTA,NOAH HYBRID,2018,8,57134.0,1797.0,140,7,Black,Tak Lee Motors (HK) Limited,128000.0
2026/02,2026,2,TESLA,Model Y Lond Range,2022,4,44000.0,,366,5,White,Hung Wai Motor Trend Limited,208000.0
2026/02,2026,2,MINI,COUNTRYMAN,2020,6,27000.0,1499.0,136,5,Grey,Celebrity Motors Limited,158000.0
2026/02,2026,2,MERCEDES-BENZ,GLE320,2016,10,31466.0,2996.0,272,5,Black,Win Point Motors Limited,178000.0
2026/02,2026,2,SUBARU,Forester 2.0i S Eyesight Hybird,2021,5,16600.0,1995.0,156,5,Blue,Race Art Motors Limited,158000.0
2026/02,2026,2,TOYOTA,VELLFIRE 3.5,2016,10,58000.0,3456.0,274,7,Grey,Celebrity Motors Limited,218000.0
2026/02,2026,2,NISSAN,ELGRAND 250HWS AVM,2018,8,59852.0,2488.0,280,7,Black,Win Point Motors Limited,128000.0
2026/02,2026,2,HYUNDAI,IONIQ Electric,2019,7,62667.0,,120,5,White,Win Point Motors Limited,68800.0
2026/02,2026,2,MINI,Mini Cooper S D,2015,11,110000.0,1998.0,170,4,Grey,HANSEN MOTORS COMPANY LTD,118000.0
2026/02,2026,2,TESLA,Model 3 Lond Range,2021,5,160000.0,,252,5,White,Hung Wai Motor Trend Limited,118000.0
2026/02,2026,2,BMW,X5 XDRIVE30D,2014,12,130000.0,2993.0,258,5,Black,Neighbourcar Group Limited,148000.0
2026/02,2026,2,BMW,120IA M SPORT EDITION,2021,5,30000.0,1998.0,178,5,Blue,Neighbourcar Group Limited,158000.0
2026/02,2026,2,TOYOTA,ALPHARD 3.5 GF,2021,5,43000.0,3500.0,294,7,White,Yat Chung Car Company,408000.0
2026/02,2026,2,MINI,5 DOOR COOPER S AUTOMATIC,2017,9,19000.0,1998.0,192,5,White,Neighbour Star,118000.0
2026/02,2026,2,TESLA,Model 3 long range DM,2024,2,90000.0,888.0,498,5,Black,Race Art Motors Limited,175000.0
2026/02,2026,2,MERCEDES-BENZ,GLC250 COUPE AMG,2017,9,86000.0,1991.0,211,5,Grey,Yat Chung Car Company,168000.0
2026/02,2026,2,HONDA,JAZZ GK5 RS,2018,8,45000.0,1496.0,132,5,Blue,Yat Chung Car Company,98000.0
2026/02,2026,2,LAND ROVER,RR VELAR R-DYN S P250,2018,8,52000.0,1997.0,250,5,Grey,Celebrity Motors Limited,238000.0
2026/02,2026,2,MERCEDES-BENZ,C200 CAB,2017,9,85000.0,1991.0,200,4,White,Yat Chung Car Company,168000.0
2026/02,2026,2,TOYOTA,NOAH 90,2022,4,38000.0,2000.0,174,7,White,Yat Chung Car Company,238000.0
2026/02,2026,2,SUBARU,Forester 2.0I - S Eyesight Hybrid AWD CVT,2019,7,63000.0,1995.0,156,5,Blue,Vision Motors (HK) Limited,108000.0
2026/02,2026,2,LAND ROVER,Ranger Rover Wvoque,2017,9,38000.0,1999.0,240,5,Black,Vision Motors (HK) Limited,118000.0
2026/02,2026,2,HONDA,STEPWGN SPADA HYBRID e:HEV,2023,3,9000.0,1993.0,184,7,Black,Yat Chung Car Company,289000.0
2026/02,2026,2,PORSCHE,Macan S,2016,10,36000.0,2967.0,2967,5,Brown,Vision Motors (HK) Limited,208000.0
2026/02,2026,2,AUDI,Q5 2.0T,2012,14,80000.0,1984.0,211,5,Grey,Vision Motors (HK) Limited,39800.0
2026/02,2026,2,MERCEDES-BENZ,S400 （V222),2014,12,75000.0,2996.0,333,5,Silver,Vision Motors (HK) Limited,178000.0
2026/02,2026,2,BMW,318i,2020,6,52000.0,1998.0,156,5,Black,Vision Motors (HK) Limited,148000.0
2026/01,2026,1,NISSAN,X Trail,2015,11,144358.0,1996.0,141,7,Green,Autoway Motors Limited,48000.0
2026/01,2026,1,MERCEDES-BENZ,GLC250 4Matic AMG,2018,8,38000.0,1991.0,211,5,White,Hung Wai Motor Trend Limited,138000.0
2026/01,2026,1,TOYOTA,Prius 1.8,2011,15,140000.0,1798.0,99,5,Black,Hung Wai Motor Trend Limited,33000.0
2026/01,2026,1,BMW,X6 XDirve35IA (F16),2017,9,49528.0,2979.0,306,5,Black,Autoway Motors Limited,178000.0
2026/01,2026,1,MERCEDES-BENZ,G350D,2013,13,95000.0,3000.0,211,5,Grey,Deluxe ( China ) Motors Company Limited,468000.0
2026/01,2026,1,LAND ROVER,Rangerover 5.0 V8 AB,2017,9,43000.0,5000.0,510,5,White,Deluxe ( China ) Motors Company Limited,448000.0
2026/01,2026,1,LAND ROVER,Rangerover LWB 頂級加長大路虎,2014,12,69800.0,5000.0,510,5,Black,Deluxe ( China ) Motors Company Limited,358000.0
2026/01,2026,1,BENTLEY,Bentayga V8,2019,7,28000.0,4000.0,550,5,White,Deluxe ( China ) Motors Company Limited,1298000.0
2026/01,2026,1,MERCEDES-BENZ,G63 AMG,2019,7,37000.0,4000.0,585,5,White,Deluxe ( China ) Motors Company Limited,1798000.0
2026/01,2026,1,BMW,M850i M-Sport,2019,7,32000.0,4400.0,530,4,Black,Deluxe ( China ) Motors Company Limited,698000.0
2026/01,2026,1,LAND ROVER,Defender 110 P300,2020,6,32000.0,2000.0,300,7,Green,Deluxe ( China ) Motors Company Limited,648000.0
2026/01,2026,1,BENTLEY,Bentley Continental GT 4.0 V8 Mulliner 歐陸飛馳,2021,5,30000.0,4000.0,550,4,White,Deluxe ( China ) Motors Company Limited,2288000.0
2026/01,2026,1,MERCEDES-BENZ,C63S Coupe AMG,2019,7,29000.0,4000.0,510,4,Black,Deluxe ( China ) Motors Company Limited,498000.0
2026/01,2026,1,BENTLEY,Bentayga W12 2019,2019,7,28000.0,6000.0,605,5,Black,Deluxe ( China ) Motors Company Limited,1398000.0
2026/01,2026,1,LAND ROVER,Rangerover P525 LWB,2018,8,39000.0,5000.0,525,5,Blue,Deluxe ( China ) Motors Company Limited,898000.0
2026/01,2026,1,LAND ROVER,Rangerover Sport SVR Carbon,2021,5,30000.0,5000.0,575,5,White,Deluxe ( China ) Motors Company Limited,1098000.0
2026/01,2026,1,TOYOTA,Alphard 2.5 SC,2019,7,48000.0,2500.0,182,7,Black,Deluxe ( China ) Motors Company Limited,318000.0
2026/01,2026,1,LEXUS,行貨ES250 PREMIUM頂級版,2019,7,60000.0,2487.0,207,5,Others,Win Fair Motors Limited,168000.0
2026/01,2026,1,TOYOTA,Ractis,2012,14,110000.0,1497.0,109,5,Black,Hung Wai Motor Trend Limited,29000.0
2026/01,2026,1,TOYOTA,Prius 1.8 Hybrid S,2017,9,69000.0,1797.0,122,5,Black,Hung Wai Motor Trend Limited,99000.0
2026/01,2026,1,MERCEDES-BENZ,GLE 450 4MATIC,2022,4,19411.0,2999.0,367,7,Blue,"New Method Motors Co., Ltd.",598000.0
2026/01,2026,1,TOYOTA,Alphard 3.5(行貨）,2016,10,83000.0,3500.0,280,2,Silver,Pak Yu Motors,238000.0
2026/01,2026,1,MERCEDES-BENZ,A250 AMG,2021,5,35570.0,1991.0,224,5,Black,"New Method Motors Co., Ltd.",198000.0
2026/01,2026,1,TOYOTA,Alphard 3.5,2022,4,29594.0,3456.0,301,7,White,"New Method Motors Co., Ltd.",498000.0
2026/01,2026,1,MERCEDES-BENZ,A220 Sedan AMG,2019,7,68140.0,1998.0,190,5,Black,"New Method Motors Co., Ltd.",148000.0
2026/01,2026,1,LAND ROVER,Velar R-Dynamic S P250,2018,8,45000.0,1997.0,250,5,Grey,Hung Wai Motor Trend Limited,238000.0
2026/01,2026,1,KIA,Sportage PE GT-Line,2021,5,23000.0,1999.0,155,5,Red,Hung Wai Motor Trend Limited,88000.0
2026/01,2026,1,MERCEDES-BENZ,GLC250 COUPE,2016,10,56000.0,1991.0,211,5,White,Royal Horse Motors Company,158000.0
2026/01,2026,1,TOYOTA,RAV4 Deluxe,2020,6,50000.0,1987.0,173,5,Black,Cube Motors,168000.0
2026/01,2026,1,MERCEDES-BENZ,E200 AMG FACELIFT,2020,6,74000.0,1991.0,227,5,Blue,Royal Horse Motors Company,248000.0
2026/01,2026,1,BMW,218i Grand Tourer 7 Seats,2020,6,33000.0,1498.0,136,7,Black,Race Art Motors Limited,118000.0
2026/01,2026,1,LEXUS,行貨NX300h Hybrid頂級版,2014,12,110000.0,2494.0,197,5,Black,Win Fair Motors Limited,98000.0
2026/01,2026,1,TOYOTA,CAMRY 2.5 DELUXE Facelift,2014,12,66197.0,2494.0,178,5,White,Tak Lee Motors (HK) Limited,58000.0
2026/01,2026,1,TOYOTA,ALPHARD 3.5,2016,10,91324.0,3456.0,273,7,Silver,Tak Lee Motors (HK) Limited,208000.0
2026/01,2026,1,AUDI,RS3 SEDAN QUATTRO,2022,4,20000.0,2480.0,400,5,Grey,Neighbourcar Group Limited,608000.0
2026/01,2026,1,BMW,M2 COUPE,2018,8,60000.0,2979.0,370,4,Silver,Neighbourcar Group Limited,288000.0
2026/01,2026,1,MERCEDES-BENZ,CLA 35,2022,4,63000.0,1991.0,306,5,Grey,Celebrity Motors Limited,318000.0
2026/01,2026,1,MERCEDES-BENZ,C200AMG FL,2018,8,58300.0,1497.0,184,5,White,HANSEN MOTORS COMPANY LTD,138000.0
2026/01,2026,1,TESLA,MODEL 3 RWD,2024,2,44000.0,88.0,261,5,Black,Vision Motors (HK) Limited,198000.0
2026/01,2026,1,TESLA,MODEL 3 STANDARD RANGE PLUS REAR,2019,7,7000.0,,204,5,White,Neighbourcar Group Limited,168000.0
2026/01,2026,1,MERCEDES-BENZ,GLE450 4M,2019,7,40000.0,2999.0,367,7,White,Neighbourcar Group Limited,398000.0
2026/01,2026,1,LEXUS,UX250H,2019,7,69000.0,1987.0,178,5,White,Vision Motors (HK) Limited,178000.0
2026/01,2026,1,BMW,M3 SALOON MANUAL,2021,5,8000.0,2993.0,480,5,Grey,Neighbourcar Group Limited,868000.0
2026/01,2026,1,TOYOTA,Sienta G,2017,9,110000.0,1496.0,109,7,Black,Hung Wai Motor Trend Limited,79000.0
2026/01,2026,1,BMW,318IA SALOON W SPORT EDITION (G20),2022,4,58000.0,1998.0,156,5,Black,Vision Motors (HK) Limited,208000.0
2026/01,2026,1,NISSAN,SERENA HIGHWAY STAR VIP S-HYBRID,2019,7,56000.0,1997.0,150,8,White,Chun Sang Motors Development Company Limited,108000.0
2026/01,2026,1,MERCEDES-BENZ,B220,2019,7,67617.0,1991.0,190,5,Grey,Tak Lee Motors (HK) Limited,138000.0
2026/01,2026,1,HONDA,Stepwgn 2.0 RK5 Spada,2013,13,71000.0,1997.0,150,8,Black,Hung Wai Motor Trend Limited,48000.0
2026/01,2026,1,HONDA,Odyssey RC1,2016,10,68000.0,2356.0,185,8,Black,Hung Wai Motor Trend Limited,78900.0
2026/01,2026,1,MAZDA,CX-5 i-NAPPA,2019,7,58656.0,2488.0,194,5,Red,Tak Lee Motors (HK) Limited,98000.0
2026/01,2026,1,PORSCHE,718 Cayman GTS,2018,8,44000.0,2500.0,365,2,Grey,HANSEN MOTORS COMPANY LTD,788000.0
2026/01,2026,1,TESLA,MODEL Y LONG RANGE,2022,4,61000.0,,371,5,Black,Celebrity Motors Limited,208000.0
2026/01,2026,1,BMW,X5 XDRIVE40IA 7-SEATER XLINE,2019,7,57000.0,2998.0,340,7,White,Celebrity Motors Limited,318000.0
2026/01,2026,1,PORSCHE,MACAN 2.0T,2018,8,46000.0,1984.0,252,5,White,A AND S AUTOMOBILE CO. LTD,248000.0
2026/01,2026,1,TESLA,MODEL Y PERFORMANCE DUAL MOTOR,2022,4,59000.0,,462,5,White,A AND S AUTOMOBILE CO. LTD,258000.0
2026/01,2026,1,BMW,120iA M SPORT EDITION,2021,5,22900.0,1998.0,178,5,White,A AND S AUTOMOBILE CO. LTD,178000.0
2026/01,2026,1,NISSAN,Serena Highway Stay VIP S-Hybrid,2019,7,58000.0,1997.0,150,8,Blue,Hung Wai Motor Trend Limited,128000.0
2026/01,2026,1,BMW,X5 xDrive40iA M-Sport,2020,6,54000.0,2998.0,340,7,Blue,Hung Wai Motor Trend Limited,358000.0
2026/01,2026,1,AUDI,RS4 AVANT QUATTRO,2018,8,51000.0,2894.0,444,5,Black,Kings Motor Co,508000.0
2026/01,2026,1,TOYOTA,VELLFIRE 3.5 FACELIFT,2019,7,22832.0,3456.0,300,7,Black,Tak Lee Motors (HK) Limited,338000.0
2026/01,2026,1,MAZDA,CX-3 2.0 I-Plus,2019,7,52000.0,1998.0,156,5,Brown,Hung Wai Motor Trend Limited,79000.0
2026/01,2026,1,MERCEDES-BENZ,S400,2015,11,60000.0,2996.0,350,5,Black,Neighbourcar Group Limited,198000.0
2026/01,2026,1,MERCEDES-BENZ,E300 CABRIOLET,2018,8,18000.0,1991.0,245,4,Black,Wai To Motors Ltd.,268000.0
2026/01,2026,1,AUDI,A3 SEDAN 35 TFSI S LINE,2021,5,20000.0,1498.0,150,5,White,Neighbour Star,188000.0
2026/01,2026,1,LEXUS,NX300 F SPORT FACELIFT 版,2018,8,33000.0,1998.0,238,5,Black,Race Art Motors Limited,168000.0
2026/01,2026,1,TOYOTA,Alphard 3.5,2016,10,80000.0,3456.0,301,2,White,Wai To Motors Ltd.,248000.0
2026/01,2026,1,BMW,X1 Sdrive18iA X-Line,2021,5,56000.0,1499.0,136,5,Black,Hung Wai Motor Trend Limited,128000.0
2026/01,2026,1,TESLA,Model S P85D,2016,10,71000.0,,691,5,Blue,Hung Wai Motor Trend Limited,128000.0
2026/01,2026,1,HONDA,Jazz GK5 RS,2016,10,78000.0,1496.0,132,5,Purple,Hung Wai Motor Trend Limited,58000.0
2026/01,2026,1,VOLVO,XC90 T5 Momentum,2016,10,120000.0,1969.0,235,7,Grey,Hung Wai Motor Trend Limited,118000.0
2026/01,2026,1,BMW,X1 sDrive18iA,2017,9,33090.0,1499.0,136,5,Blue,"New Method Motors Co., Ltd.",148000.0
2026/01,2026,1,TESLA,Model Y Long Range,2022,4,54000.0,,364,5,Grey,HANSEN MOTORS COMPANY LTD,218000.0
2026/01,2026,1,SUBARU,BRZ 2.4 6MT,2022,4,3400.0,2387.0,234,4,Red,Hung Wai Motor Trend Limited,248000.0
2026/01,2026,1,MAXUS,Mifa 9 Premium,2023,3,33000.0,,244,7,White,Hung Wai Motor Trend Limited,338000.0
2026/01,2026,1,HONDA,Stepwgn SPADA Facelift 版,2018,8,65000.0,1496.0,150,7,White,Race Art Motors Limited,158000.0
2026/01,2026,1,HONDA,Freed GB5,2017,9,59000.0,1496.0,131,7,White,Hung Wai Motor Trend Limited,89000.0
2026/01,2026,1,HONDA,STEPWGN G,2019,7,56000.0,1500.0,150,7,White,Yat Chung Car Company,138000.0
2026/01,2026,1,TOYOTA,RAV4 DELUXE,2020,6,63000.0,1987.0,173,5,Others,Yat Chung Car Company,158000.0
2026/01,2026,1,TOYOTA,ESTIMA 2.4 Hybrid,2010,16,120000.0,2362.0,170,7,Black,Vision Motors (HK) Limited,49800.0
2026/01,2026,1,HONDA,STEPWGN Spada e:HEV RP5,2021,5,22000.0,1993.0,245,7,White,Vision Motors (HK) Limited,218000.0
2026/01,2026,1,SUBARU,CROSSTREK 2.0 EYESIGHT AWD,2024,2,7000.0,1995.0,156,5,Grey,Celebrity Motors Limited,158000.0
2026/01,2026,1,AUDI,A4 30 TFSI S-Line,2016,10,41000.0,1395.0,150,5,Grey,Race Art Motors Limited,68000.0
2026/01,2026,1,BMW,IX 40,2022,4,12137.0,,326,5,Black,Tak Lee Motors (HK) Limited,468000.0
2026/01,2026,1,NISSAN,SERENA e-POWER HIGHWAY STAR VIP,2022,4,39000.0,1198.0,136,7,White,A AND S AUTOMOBILE CO. LTD,218000.0
2026/01,2026,1,MERCEDES-BENZ,C200 CABRIOLET FL AMG (A205),2020,6,11000.0,1497.0,184,4,Blue,Vision Motors (HK) Limited,278000.0
2026/01,2026,1,BMW,520i Saloon Luxury,2020,6,65000.0,1998.0,184,5,Grey,Vision Motors (HK) Limited,158000.0
2026/01,2026,1,MAXUS,行貨MIFA 9 Premium版,2023,3,50000.0,90.0,244,7,White,Win Fair Motors Limited,338000.0
2026/01,2026,1,MITSUBISHI,Pareto 3.5 7座,2000,26,250000.0,3496.0,202,7,Black,Vision Motors (HK) Limited,78000.0
2026/01,2026,1,BMW,218IA GRAN TOURER (F46),2019,7,87000.0,1499.0,140,7,Brown,Vision Motors (HK) Limited,88000.0
2026/01,2026,1,TOYOTA,Alphard 2.5 混能,2015,11,62000.0,2493.0,197,7,White,Vision Motors (HK) Limited,208000.0
2026/01,2026,1,MERCEDES-BENZ,240D (W123) 行貨,1977,49,190000.0,2404.0,65,5,Blue,Vision Motors (HK) Limited,498000.0
2026/01,2026,1,BMW,X1 Sdrive18D,2016,10,140000.0,1995.0,150,5,White,Hung Wai Motor Trend Limited,118000.0
2026/01,2026,1,BMW,218IA GRAN COUPE M SPORT EDITION,2020,6,100000.0,1499.0,140,5,Blue,Neighbour Star,108000.0
2026/01,2026,1,MERCEDES-BENZ,E200 AVANTGARDE,2019,7,40000.0,1991.0,184,5,Grey,Neighbour Star,168000.0
2026/01,2026,1,TOYOTA,RAV 4 Deluxe版,2021,5,38000.0,1987.0,173,5,Green,Race Art Motors Limited,158000.0
2026/01,2026,1,SUZUKI,JIMMY 5D 1.5 4WD 4AT,2024,2,3000.0,1460.0,102,4,Black,Neighbour Star,238000.0
2026/01,2026,1,MERCEDES-BENZ,SLK 230 K,2000,26,40000.0,2295.0,193,2,Red,Neighbour Star,58000.0
2026/01,2026,1,TOYOTA,ALPHARD 3.5,2019,7,40000.0,3456.0,300,7,White,Neighbour Star,378000.0
2026/01,2026,1,TESLA,MODEL X 90 KWH DUAL MOTOE,2005,21,80000.0,,423,6,Black,Neighbour Star,348000.0
2026/01,2026,1,BMW,330iA M Sport G20,2020,6,56000.0,2000.0,260,5,Blue,A AND S AUTOMOBILE CO. LTD,238000.0
2026/01,2026,1,MASERATI,GRANTURISMO MC,2018,8,63000.0,4691.0,454,4,Grey,Autopop Limited,368000.0
2026/01,2026,1,CHEVROLET,CORVETTE 3LT CONVERTIBLE C8,2021,5,1000.0,6156.0,495,2,Yellow,Kings Motor Co,1280000.0
